nroThreads, iteracion, tiempoParal, tiempoSecu
32, 45, 276563, 281402
32, 46, 270578, 275368
32, 47, 271158, 268268
32, 48, 276703, 274164
32, 49, 271495, 267810
32, 50, 272090, 260009
64, 1, 266463, 269045
64, 2, 261255, 261582
64, 3, 270743, 271529
64, 4, 269568, 266451
64, 5, 271073, 265801
64, 6, 268236, 262732
64, 7, 267111, 261924
64, 8, 268702, 263699
64, 9, 266934, 267943
64, 10, 268027, 264848
64, 11, 270858, 262961
64, 12, 266387, 268474
64, 13, 269419, 267788
64, 14, 297226, 262600
64, 15, 269777, 263793
64, 16, 275461, 263550
64, 17, 262504, 266407
64, 18, 267591, 273167
64, 19, 281984, 259668
64, 20, 285344, 268563
64, 21, 268224, 266058
64, 22, 273673, 283468
64, 23, 276049, 266243
64, 24, 273275, 266273
64, 25, 288985, 267326
64, 26, 288866, 273714
64, 27, 266701, 263197
64, 28, 279868, 269705
64, 29, 261040, 258542
64, 30, 274485, 269381
64, 31, 313911, 267936
64, 32, 270864, 282766
64, 33, 267434, 264051
64, 34, 271188, 263680
64, 35, 279843, 261632
64, 36, 294129, 265954
64, 37, 274247, 264454
64, 38, 272770, 264551
64, 39, 279604, 267596
64, 40, 278044, 264964
64, 41, 272365, 266946
64, 42, 271416, 261534
64, 43, 272950, 263581
64, 44, 268054, 261231
64, 45, 266333, 264022
64, 46, 263307, 263325
64, 47, 269618, 264391
64, 48, 293308, 267146
64, 49, 268831, 275024
64, 50, 270694, 264735
128, 1, 274780, 270250
128, 2, 264407, 267563
128, 3, 267947, 262532
128, 4, 296074, 271136
128, 5, 279612, 265054
128, 6, 265167, 264845
128, 7, 314087, 269601
128, 8, 321126, 290215
128, 9, 317111, 269350
128, 10, 265093, 269745
128, 11, 298999, 276332
128, 12, 270342, 274471
128, 13, 298727, 266870
128, 14, 274551, 262686
128, 15, 263007, 261825
128, 16, 263364, 272383
128, 17, 261954, 265840
128, 18, 265955, 272168
128, 19, 301814, 260683
128, 20, 282118, 262869
128, 21, 261669, 268815
128, 22, 299047, 303870
128, 23, 273592, 268593
128, 24, 271752, 261828
128, 25, 307231, 285522
128, 26, 279046, 261200
128, 27, 274091, 266738
128, 28, 278801, 266772
128, 29, 274006, 274392
128, 30, 286662, 265251
128, 31, 280255, 263806
128, 32, 272515, 265719
128, 33, 279097, 261568
128, 34, 263105, 260560
128, 35, 273467, 267502
128, 36, 260644, 261219
128, 37, 268292, 274327
128, 38, 263769, 266185
128, 39, 279069, 264309
128, 40, 270954, 264338
128, 41, 266865, 266591
128, 42, 271135, 262197
128, 43, 274749, 273305
128, 44, 276741, 279968
128, 45, 264347, 262460
128, 46, 260328, 264409
128, 47, 264031, 261914
128, 48, 269702, 262617
128, 49, 260599, 263508
128, 50, 271347, 261690
256, 1, 259211, 265236
256, 2, 268263, 262600
256, 3, 265563, 263677
256, 4, 262334, 261567
256, 5, 264390, 261689
256, 6, 274411, 263315
256, 7, 262420, 269991
256, 8, 258050, 267892
256, 9, 257291, 263648
256, 10, 264379, 260403
256, 11, 260238, 261157
256, 12, 259355, 269066
256, 13, 259610, 271898
256, 14, 262832, 267679
256, 15, 261114, 265684
256, 16, 263649, 260505
256, 17, 262535, 262988
256, 18, 263151, 260959
256, 19, 261412, 262249
256, 20, 263517, 265867
256, 21, 308896, 269627
256, 22, 265293, 272891
256, 23, 259275, 274275
256, 24, 263826, 270094
256, 25, 277573, 261408
256, 26, 286364, 261211
256, 27, 284207, 272403
256, 28, 274300, 269848
256, 29, 274465, 259821
256, 30, 263805, 261544
256, 31, 294052, 270937
256, 32, 275179, 260462
256, 33, 256923, 262261
256, 34, 260869, 272565
256, 35, 259375, 263774
256, 36, 284527, 261810
256, 37, 261528, 261560
256, 38, 268255, 258694
256, 39, 259865, 263237
256, 40, 262351, 262894
256, 41, 265311, 259541
256, 42, 256827, 262388
256, 43, 264458, 261481
256, 44, 254425, 264214
256, 45, 261163, 260473
256, 46, 263345, 264207
256, 47, 259021, 272564
256, 48, 257334, 261373
256, 49, 260136, 262372
256, 50, 260983, 260613
512, 1, 255026, 262461
512, 2, 265087, 260172
512, 3, 264210, 259385
512, 4, 252931, 263744
512, 5, 256830, 262581
512, 6, 256918, 260161
512, 7, 259825, 260633
512, 8, 253450, 265288
512, 9, 257800, 258139
512, 10, 260300, 260525
512, 11, 259407, 260680
512, 12, 252653, 258425
512, 13, 255995, 261083
512, 14, 262757, 259788
512, 15, 257290, 260880
512, 16, 257567, 274936
512, 17, 252920, 262903
512, 18, 258455, 262420
512, 19, 256250, 262768
512, 20, 260906, 258376
512, 21, 260684, 260686
512, 22, 262265, 259345
512, 23, 250322, 262285
512, 24, 273911, 259789
512, 25, 259182, 260462
512, 26, 261017, 258098
512, 27, 257078, 258085
512, 28, 253501, 260176
512, 29, 257759, 262930
512, 30, 261831, 260866
512, 31, 254992, 262045
512, 32, 250076, 261875
512, 33, 252330, 262762
512, 34, 259486, 260360
512, 35, 253520, 262937
512, 36, 260545, 259918
512, 37, 264371, 259779
512, 38, 253797, 262361
512, 39, 262164, 262410
512, 40, 264964, 262127
512, 41, 264246, 259002
512, 42, 255303, 258290
512, 43, 257487, 268291
512, 44, 240982, 261099
512, 45, 264278, 260308
512, 46, 255663, 260577
512, 47, 263178, 258114
512, 48, 257963, 260270
512, 49, 260640, 260192
512, 50, 254766, 263020
