nroThreads, iteracion, tiempoParal, tiempoSecu
4, 60, 1482, 47
4, 61, 3625, 34
4, 62, 720, 32
4, 63, 2025, 36
4, 64, 467, 33
4, 65, 17516, 40
4, 66, 10394, 38
4, 67, 560, 35
4, 68, 194, 36
4, 69, 3479, 36
4, 70, 3849, 52
4, 71, 735, 36
4, 72, 936, 35
4, 73, 677, 83
4, 74, 1898, 36
4, 75, 7083, 53
4, 76, 4278, 35
4, 77, 3403, 46
4, 78, 4384, 44
4, 79, 4211, 34
4, 80, 992, 35
4, 81, 393, 34
4, 82, 609, 33
4, 83, 246, 33
4, 84, 1040, 36
4, 85, 4016, 35
4, 86, 6220, 36
4, 87, 183, 33
4, 88, 157, 32
4, 89, 159, 32
4, 90, 167, 32
4, 91, 152, 32
4, 92, 158, 32
4, 93, 152, 32
4, 94, 212, 48
4, 95, 185, 50
4, 96, 189, 49
4, 97, 183, 49
4, 98, 3127, 34
4, 99, 212, 32
4, 100, 4307, 55
4, 101, 3258, 41
4, 102, 245, 41
4, 103, 412, 45
4, 104, 3463, 53
4, 105, 381, 49
4, 106, 3143, 53
4, 107, 210, 49
4, 108, 7692, 54
4, 109, 1558, 36
4, 110, 912, 78
4, 111, 235, 50
4, 112, 7468, 139
4, 113, 6000, 140
4, 114, 442, 36
4, 115, 950, 33
4, 116, 1553, 34
4, 117, 231, 34
4, 118, 464, 50
4, 119, 8299, 78
4, 120, 516, 52
4, 121, 2059, 35
4, 122, 7833, 43
4, 123, 226, 42
4, 124, 203, 40
4, 125, 3484, 52
4, 126, 238, 49
4, 127, 5845, 75
4, 128, 272, 50
4, 129, 594, 53
4, 130, 230, 49
4, 131, 4252, 52
4, 132, 2334, 34
4, 133, 182, 33
4, 134, 163, 33
4, 135, 165, 32
4, 136, 157, 32
4, 137, 159, 32
4, 138, 156, 32
4, 139, 156, 40
4, 140, 158, 32
4, 141, 405, 134
4, 142, 429, 35
4, 143, 4283, 45
4, 144, 324, 41
4, 145, 2248, 46
4, 146, 251, 36
4, 147, 456, 34
4, 148, 204, 32
4, 149, 5660, 35
4, 150, 181, 44
8, 1, 433, 34
8, 2, 392, 35
8, 3, 445, 44
8, 4, 416, 43
8, 5, 4415, 46
8, 6, 6253, 44
8, 7, 423, 44
8, 8, 3451, 45
8, 9, 453, 34
8, 10, 352, 34
8, 11, 421, 35
8, 12, 430, 35
8, 13, 372, 35
8, 14, 464, 35
8, 15, 3842, 36
8, 16, 535, 35
8, 17, 465, 35
8, 18, 385, 43
8, 19, 586, 45
8, 20, 524, 79
8, 21, 574, 45
8, 22, 720, 43
8, 23, 4755, 45
8, 24, 2599, 55
8, 25, 477, 35
8, 26, 382, 35
8, 27, 1153, 37
8, 28, 536, 34
8, 29, 497, 35
8, 30, 656, 35
8, 31, 617, 35
8, 32, 418, 35
8, 33, 606, 44
8, 34, 7340, 45
8, 35, 444, 52
8, 36, 665, 52
8, 37, 471, 52
8, 38, 2090, 52
8, 39, 3915, 52
8, 40, 612, 35
8, 41, 611, 34
8, 42, 482, 35
8, 43, 619, 34
8, 44, 471, 33
8, 45, 611, 34
8, 46, 670, 34
8, 47, 3668, 35
8, 48, 3746, 52
8, 49, 3903, 52
8, 50, 4122, 44
8, 51, 3924, 44
8, 52, 7814, 139
8, 53, 886, 36
8, 54, 641, 136
8, 55, 1961, 52
8, 56, 419, 34
8, 57, 371, 35
8, 58, 405, 35
8, 59, 352, 34
8, 60, 412, 34
8, 61, 350, 34
8, 62, 344, 34
8, 63, 363, 35
8, 64, 381, 34
